,pdb,emmap,source,q,clashscore,bond_outlier,angle_outlier,pucker_outlier,suite_outlier,avg_suitness,cc_volume,cc_mask,cc_peaks,tempy_mi,tempy_smoc
626,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1698073275862068,8.21,0.0,0.0018861993083935,0.0208333333333333,0.193103448275862,0.71,0.4905,0.4796,0.4713,0.014347171365516,0.9032175541728936
627,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1703313370201691,11.02,0.0,0.0006287331027978,0.0486111111111111,0.2413793103448276,0.728,0.5018,0.4837,0.4635,0.0143305497262674,0.9021552666893168
628,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1664983337670787,11.02,0.0,0.0012574662055957,0.0486111111111111,0.2206896551724138,0.726,0.5103,0.4928,0.476,0.0144377655958407,0.9054426620494904
629,SARS_CoV_2-SL56_SL5only_eternafold_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2_SL56-7p83-flipped-cryosparc_P3_J1411_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56_eternafold_scores.csv,0.1656157443070917,12.75,0.0,0.0006287331027978,0.0416666666666666,0.1655172413793103,0.745,0.4969,0.4819,0.4612,0.014266809832293,0.8980308229771555
630,MERS_DMS_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2440119647960961,0.69,0.0,0.0,0.0074626865671641,0.0518518518518518,0.821,0.5336,0.5481,0.5164,0.0309951372212922,0.9144081039158712
631,MERS_DMS_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2418978135238759,0.69,0.0,0.0,0.0074626865671641,0.074074074074074,0.802,0.5827,0.6055,0.5674,0.0310423528684875,0.917724257824714
632,MERS_DMS_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.236274998605786,0.69,0.0,0.0,0.0074626865671641,0.0888888888888888,0.789,0.5163,0.517,0.4872,0.0305756381486189,0.9121560881617132
633,MERS_DMS_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.239786536423841,0.69,0.0,0.0,0.0074626865671641,0.0592592592592592,0.808,0.5602,0.5828,0.5471,0.0309778708232459,0.922535762610402
634,MERS_DMS_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2373115587312652,0.46,0.0,0.0,0.0074626865671641,0.0592592592592592,0.782,0.4891,0.4714,0.4655,0.0309584120461959,0.9164503062462442
635,MERS_DMS_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2383474367375392,0.23,0.0,0.0,0.0074626865671641,0.074074074074074,0.807,0.4657,0.4655,0.465,0.0308897803775706,0.919055056941284
636,MERS_DMS_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2370612781456953,0.46,0.0,0.0,0.0074626865671641,0.0444444444444444,0.806,0.5003,0.4778,0.4663,0.0306723559927657,0.9164008515414318
637,MERS_DMS_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.241847825374695,0.93,0.0,0.0,0.0074626865671641,0.074074074074074,0.792,0.5155,0.523,0.5022,0.0310507322914146,0.9163792125097134
638,MERS_DMS_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2419441714883235,0.23,0.0,0.000337723741979,0.0149253731343283,0.1037037037037037,0.8,0.4989,0.4782,0.4667,0.0308746912660768,0.9172885767343474
639,MERS_DMS_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,MERS_con2-6p37-cryosparc_P1_J320_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf2_libraryDMS_scores.csv,0.2370466929243638,0.46,0.0,0.0,0.0074626865671641,0.0888888888888888,0.809,0.5045,0.48,0.4796,0.0309758065157844,0.9174016648134328
640,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.10,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2469551130434782,7.63,0.0,0.0030395136778115,0.044776119402985,0.1851851851851851,0.743,0.4814,0.4864,0.4738,0.1082862737825302,0.8741474172120571
641,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.5,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.252338332173913,7.17,0.0,0.0060790273556231,0.0373134328358208,0.1851851851851851,0.727,0.5009,0.506,0.4747,0.1087810044422032,0.8709008478412417
642,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2423525523478261,5.55,0.0,0.0033772374197906,0.044776119402985,0.1703703703703703,0.756,0.4801,0.4846,0.4702,0.1087109087395655,0.8720022773166525
643,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.9,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2462167613913043,11.1,0.0005305039787798,0.0030395136778115,0.0373134328358208,0.2,0.71,0.4985,0.4989,0.4818,0.1090762130722515,0.87829856731196
644,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.4,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2492586984347826,4.86,0.0005305039787798,0.0060790273556231,0.0298507462686567,0.1555555555555555,0.726,0.4886,0.4964,0.468,0.1090183931541948,0.8694565989410378
645,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.6,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2484130208695651,6.01,0.0,0.0033772374197906,0.044776119402985,0.1703703703703703,0.748,0.4846,0.4892,0.4574,0.1076264539069391,0.8718258825895108
646,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.7,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2518893603478261,8.33,0.0,0.0023640661938534,0.0522388059701492,0.1629629629629629,0.753,0.4918,0.4934,0.4666,0.1085601581764535,0.8754544173747756
647,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.2,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2531145033043478,6.94,0.0005305039787798,0.0033772374197906,0.0298507462686567,0.1851851851851851,0.719,0.4873,0.4942,0.4791,0.1098918982677434,0.8779154813720577
648,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.8,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2483695133913043,8.56,0.0,0.0033772374197906,0.044776119402985,0.1851851851851851,0.731,0.4852,0.4858,0.4723,0.1093444083758258,0.8729442909800406
649,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.3,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_libraryDMS_scores.csv,0.2517115036521739,10.41,0.0,0.0047281323877068,0.0223880597014925,0.1703703703703703,0.712,0.4862,0.4941,0.4787,0.1076950974822618,0.8726202348882003
650,MERS_DMS_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2179440359010108,0.46,0.0,0.0,0.0074626865671641,0.0296296296296296,0.824,0.4649,0.4621,0.4405,0.0312983455067201,0.9040956184893444
651,MERS_DMS_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2189414451028233,0.23,0.0,0.0,0.0074626865671641,0.0666666666666666,0.791,0.5283,0.5512,0.5207,0.0319704558848081,0.9119796789656742
652,MERS_DMS_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2215738738236319,0.69,0.0,0.0,0.0074626865671641,0.0888888888888888,0.767,0.4484,0.4583,0.4604,0.0316043124304438,0.9149453937116496
653,MERS_DMS_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2194238717323109,0.46,0.0,0.0,0.0074626865671641,0.0518518518518518,0.831,0.4396,0.4211,0.417,0.0320891663191474,0.9105923174170124
654,MERS_DMS_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2171906406413384,0.23,0.0,0.0,0.0074626865671641,0.0814814814814814,0.785,0.46,0.4596,0.4523,0.0315557279900851,0.910606697038265
655,MERS_DMS_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2208786291390728,0.69,0.0,0.0,0.0074626865671641,0.0592592592592592,0.786,0.4678,0.4676,0.4568,0.0316136328259192,0.9116860163389524
656,MERS_DMS_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2123223663297316,0.23,0.0,0.0,0.0074626865671641,0.074074074074074,0.796,0.4391,0.4074,0.4093,0.0315690997944066,0.9072750924976258
657,MERS_DMS_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2183772481700941,0.69,0.0,0.0,0.0074626865671641,0.0962962962962963,0.787,0.4797,0.4954,0.4691,0.0314446520107092,0.9062668155126986
658,MERS_DMS_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2164090996863018,0.69,0.0,0.0,0.0074626865671641,0.0518518518518518,0.829,0.5217,0.5432,0.5126,0.0317594180728095,0.9097219896767372
659,MERS_DMS_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_libraryDMS_scores.csv,0.2175321453468107,0.0,0.0,0.0,0.0,0.0518518518518518,0.797,0.4884,0.5009,0.4837,0.0316280221748134,0.9094243222856568
660,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2468705492911309,8.98,0.0,0.0003187759005419,0.0352112676056338,0.1188811188811188,0.786,0.503,0.5101,0.4872,0.0245231296162569,0.9205193810703212
661,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2442690534124628,7.45,0.0,0.0006375518010838,0.0211267605633802,0.1048951048951049,0.787,0.5041,0.5125,0.4867,0.0246645893949179,0.918279608994774
662,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2521601991427629,9.42,0.00050075112669,0.0012751036021676,0.0422535211267605,0.1188811188811188,0.765,0.5169,0.5265,0.5032,0.0249132893564303,0.9253283080525282
663,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2455713903725684,7.45,0.00050075112669,0.0009563277016257,0.0352112676056338,0.1118881118881118,0.763,0.5143,0.5224,0.4916,0.0248251731763058,0.9225926471436549
664,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2488683455324761,6.35,0.0,0.0012751036021676,0.028169014084507,0.1468531468531468,0.789,0.5068,0.5184,0.4923,0.0247632546730762,0.9207798903665754
665,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2415474978569073,7.67,0.0,0.0009563277016257,0.028169014084507,0.1118881118881118,0.772,0.5024,0.5087,0.4825,0.0243849079052098,0.9175990883160212
666,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2441697949225189,9.86,0.0,0.0003187759005419,0.0352112676056338,0.0979020979020979,0.779,0.4932,0.4999,0.4773,0.0248295995633278,0.9198382744250214
667,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2496984474118034,9.42,0.0,0.0009563277016257,0.0352112676056338,0.1398601398601398,0.743,0.509,0.517,0.4938,0.0249552724508458,0.9239676790711648
668,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2457038618529509,7.67,0.0,0.0006375518010838,0.0352112676056338,0.1048951048951049,0.78,0.5109,0.5182,0.4927,0.0248170945282169,0.9233453488316328
669,SARS_CoV_1_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_1-7p05-cryosparc_P18_J109_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-1_icSHAPE_scores.csv,0.2453131397955819,5.7,0.0,0.0006375518010838,0.028169014084507,0.0839160839160839,0.774,0.5079,0.5161,0.4915,0.0247761705106955,0.9208079646057112
670,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2367157940869565,0.23,0.0,0.0,0.0074626865671641,0.0666666666666666,0.812,0.5392,0.5586,0.5234,0.1159039998523654,0.8928634822103904
671,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2280470824347826,0.23,0.0,0.0,0.0,0.0592592592592592,0.824,0.5047,0.5196,0.4829,0.1166342449897955,0.8840517224371904
672,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2333294128695652,0.23,0.0,0.0,0.0,0.074074074074074,0.811,0.5106,0.5255,0.493,0.1160796578565798,0.8836650507062341
673,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2333721088695652,0.0,0.0,0.0,0.0,0.0592592592592592,0.797,0.5005,0.4953,0.4649,0.1156833759941217,0.8851162196731432
674,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2279752333913043,0.0,0.0,0.0,0.0,0.074074074074074,0.811,0.5326,0.5513,0.5064,0.1153237204953004,0.8781794414479036
675,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2305197951304347,0.23,0.0,0.0,0.0074626865671641,0.0444444444444444,0.842,0.4879,0.4798,0.4492,0.1138396322254237,0.8835453892578475
676,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2251927700869565,0.23,0.0,0.0,0.0074626865671641,0.0518518518518518,0.846,0.5017,0.4981,0.476,0.1165314701557997,0.8860954878431115
677,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2269076473043478,0.0,0.0,0.0,0.0,0.0592592592592592,0.792,0.4991,0.4924,0.4667,0.1163972971427883,0.8830904329662292
678,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2313266838260869,0.46,0.0,0.0,0.0074626865671641,0.0592592592592592,0.836,0.5454,0.5655,0.5165,0.1162064646406848,0.8834480222858313
679,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_libraryDMS_scores.csv,0.2227021238260869,0.0,0.0,0.0,0.0,0.0666666666666666,0.806,0.4834,0.4716,0.439,0.1148934450538421,0.8773780250205135
680,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.10,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2488493457391304,4.16,0.0,0.0,0.0149253731343283,0.1333333333333333,0.742,0.5038,0.5053,0.4806,0.1098975284626181,0.8748090569952909
681,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.9,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2485755787826086,3.7,0.0,0.0,0.0223880597014925,0.1481481481481481,0.76,0.4946,0.5009,0.4753,0.1094931079083124,0.8742596410378835
682,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.3,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2556878490434782,4.4,0.0,0.0010131712259371,0.0223880597014925,0.1185185185185185,0.737,0.5019,0.5053,0.4904,0.1109445940690222,0.8779326327494223
683,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.4,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2485565346086956,4.63,0.0010610079575596,0.0006754474839581,0.0223880597014925,0.1629629629629629,0.736,0.5008,0.504,0.4799,0.1097883371818566,0.8768921173258339
684,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.2,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2488146493913043,5.09,0.0,0.0010131712259371,0.0373134328358208,0.1185185185185185,0.782,0.49,0.495,0.4674,0.1086521417903256,0.8741293177878278
685,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.8,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.248185124173913,4.16,0.0,0.000337723741979,0.0298507462686567,0.1481481481481481,0.751,0.4943,0.4919,0.4655,0.1083401448121162,0.8748235314898832
686,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.5,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2451333606956521,3.7,0.0,0.0020263424518743,0.0149253731343283,0.1407407407407407,0.768,0.4895,0.4918,0.4648,0.1084513253944366,0.8737456297828591
687,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.7,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2445721533913043,4.63,0.0,0.0013508949679162,0.0298507462686567,0.1333333333333333,0.747,0.488,0.4887,0.463,0.1084854469329825,0.8723157946661511
688,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.6,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2446299777391304,5.55,0.0,0.0,0.0522388059701492,0.1481481481481481,0.768,0.4897,0.4946,0.4667,0.107996795733034,0.8737565916065986
689,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2522322386086956,5.55,0.0,0.0,0.0298507462686567,0.1629629629629629,0.74,0.496,0.4988,0.4779,0.1096550393321622,0.8770556501371694
690,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.10.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1390611262608695,0.46,0.0,0.0,0.0074626865671641,0.0592592592592592,0.838,0.3179,0.3459,0.254,0.1258325633130371,0.8624541535621116
691,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.8.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1330190222608695,0.46,0.0,0.0,0.0074626865671641,0.0592592592592592,0.825,0.267,0.2917,0.198,0.1251800452604921,0.8544797525755105
